hlpi_name,year,hlpi,nzhec,nzhec_name,nzhec_short,level,weight,nzhec1,nzhec1_name,nzhec1_short,exp_pw,eqv_exp_pw
Income quintile 1 (low),2018,disq1,8.3,Telecommunication services,Telecommunication services,subgroup,8,Communication,Communication,4.4,22.3,14.9
Income quintile 1 (low),2018,disq1,9,Recreation and culture,Recreation and culture,group,9,Recreation and culture,Recreation and culture,6.1,31.5,21
Income quintile 1 (low),2018,disq1,9.1,Audio-visual and computing equipment,Audio-visual,subgroup,9,Recreation and culture,Recreation and culture,0.7,3.4,2.3
Income quintile 1 (low),2018,disq1,9.2,Major recreational and cultural equipment,Major recreational equip,subgroup,9,Recreation and culture,Recreation and culture,0,0.1,0.1
Income quintile 1 (low),2018,disq1,9.3,Other recreational equipment and supplies,Other recreational equip,subgroup,9,Recreation and culture,Recreation and culture,1.7,8.7,5.8
Income quintile 1 (low),2018,disq1,9.4,Recreational and cultural services,Rec & cultural services,subgroup,9,Recreation and culture,Recreation and culture,1.9,9.9,6.6
Income quintile 1 (low),2018,disq1,9.5,"Newspapers, books and stationery",Newspapers & books,subgroup,9,Recreation and culture,Recreation and culture,1.2,6.2,4.2
Income quintile 1 (low),2018,disq1,9.6,Accommodation services,Accomodation,subgroup,9,Recreation and culture,Recreation and culture,0.6,3.2,2.1
Income quintile 1 (low),2018,disq1,10,Education,Education,group,10,Education,Education,1,5.3,3.5
Income quintile 1 (low),2018,disq1,10.1,Early childhood education,Early childhood education,subgroup,10,Education,Education,0.1,0.4,0.3
Income quintile 1 (low),2018,disq1,10.2,Primary and secondary education,Primary/secondary education,subgroup,10,Education,Education,0.2,1,0.7
Income quintile 1 (low),2018,disq1,10.3,Tertiary and other post school education,Tertiary education,subgroup,10,Education,Education,0.7,3.5,2.4
Income quintile 1 (low),2018,disq1,10.4,Other educational fees,Other education,subgroup,10,Education,Education,0.1,0.3,0.2
Income quintile 1 (low),2018,disq1,11,Miscellaneous goods and services,Miscellaneous,group,11,Miscellaneous goods and services,Miscellaneous,7.7,39.5,26.3
Income quintile 1 (low),2018,disq1,11.1,Personal care,Personal care,subgroup,11,Miscellaneous goods and services,Miscellaneous,2.1,10.8,7.2
Income quintile 1 (low),2018,disq1,11.3,Personal effects,Personal effects,subgroup,11,Miscellaneous goods and services,Miscellaneous,0.2,1,0.7
Income quintile 1 (low),2018,disq1,11.4,Insurance,Insurance,subgroup,11,Miscellaneous goods and services,Miscellaneous,4.6,23.6,15.8
Income quintile 1 (low),2018,disq1,11.5,Credit services,Credit services,subgroup,11,Miscellaneous goods and services,Miscellaneous,0.3,1.4,0.9
Income quintile 1 (low),2018,disq1,11.6,Other miscellaneous services,Miscellaneous services,subgroup,11,Miscellaneous goods and services,Miscellaneous,0.5,2.7,1.8
Income quintile 1 (low),2018,disq1,13,Other expenditure,Interest,group,13,Other expenditure,Interest,2.8,14.3,9.5
Income quintile 1 (low),2018,disq1,13.1,Interest payments,Interest,subgroup,13,Other expenditure,Interest,2.8,14.3,9.5
Income quintile 2,2018,disq2,1,Food,Food,group,1,Food,Food,20.4,170.9,94.2
Income quintile 2,2018,disq2,1.1,Fruit and vegetables,Fruit & veg,subgroup,1,Food,Food,3.5,29.2,16.1
Income quintile 2,2018,disq2,1.2,"Meat, poultry and fish",Meat,subgroup,1,Food,Food,3.3,27.4,15.1
Income quintile 2,2018,disq2,1.3,Grocery food,Grocery food,subgroup,1,Food,Food,8.1,67.8,37.4
Income quintile 2,2018,disq2,1.4,Non-alcoholic beverages,Soft drinks,subgroup,1,Food,Food,2.1,17.2,9.5
Income quintile 2,2018,disq2,1.5,Restaurant meals and ready-to-eat food,Restaurant meals,subgroup,1,Food,Food,3.5,29.3,16.2
Income quintile 2,2018,disq2,2,Alcoholic beverages and tobacco,Alcohol and tobacco,group,2,Alcoholic beverages and tobacco,Alcohol and tobacco,5.6,47,25.9
Income quintile 2,2018,disq2,2.1,Alcoholic beverages,Alcohol,subgroup,2,Alcoholic beverages and tobacco,Alcohol and tobacco,2.8,23.5,12.9
Income quintile 2,2018,disq2,2.2,Cigarettes and tobacco,Cigarettes and tobacco,subgroup,2,Alcoholic beverages and tobacco,Alcohol and tobacco,2.8,23.5,13
Income quintile 2,2018,disq2,3,Clothing and footwear,Clothing and footwear,group,3,Clothing and footwear,Clothing and footwear,2.4,20.4,11.2
Income quintile 2,2018,disq2,3.1,Clothing,Clothing,subgroup,3,Clothing and footwear,Clothing and footwear,2.1,17.5,9.7
Income quintile 2,2018,disq2,3.2,Footwear,Footwear,subgroup,3,Clothing and footwear,Clothing and footwear,0.3,2.8,1.6
Income quintile 2,2018,disq2,4,Housing and household utilities,Housing,group,4,Housing and household utilities,Housing,27.7,232.2,128
Income quintile 2,2018,disq2,4.1,Actual rentals for housing,Rent,subgroup,4,Housing and household utilities,Housing,16.1,134.9,74.3
Income quintile 2,2018,disq2,4.3,Property maintenance,Property maintenance,subgroup,4,Housing and household utilities,Housing,1.2,9.9,5.5
Income quintile 2,2018,disq2,4.4,Property rates and related services,Property rates,subgroup,4,Housing and household utilities,Housing,4.6,38.3,21.1
Income quintile 2,2018,disq2,4.5,Household energy,Household energy,subgroup,4,Housing and household utilities,Housing,5.9,49.1,27.1
Income quintile 2,2018,disq2,5,Household contents and services,Contents and services,group,5,Household contents and services,Contents and services,3.4,28.5,15.7
Income quintile 2,2018,disq2,5.1,"Furniture, furnishings and floor coverings",Furniture,subgroup,5,Household contents and services,Contents and services,0.8,7,3.9
Income quintile 2,2018,disq2,5.2,Household textiles,Textiles,subgroup,5,Household contents and services,Contents and services,0.2,1.9,1
Income quintile 2,2018,disq2,5.3,Household appliances,Appliances,subgroup,5,Household contents and services,Contents and services,0.8,6.5,3.6
Income quintile 2,2018,disq2,5.4,"Glassware, tableware and household utensils",Utensils,subgroup,5,Household contents and services,Contents and services,0.3,2.2,1.2
Income quintile 2,2018,disq2,5.5,Tools and equipment for house and garden,Tools,subgroup,5,Household contents and services,Contents and services,0.5,3.8,2.1
Income quintile 2,2018,disq2,5.6,Other household supplies and services,Other supplies and services,subgroup,5,Household contents and services,Contents and services,0.8,7.1,3.9
Income quintile 2,2018,disq2,6,Health,Health,group,6,Health,Health,2.9,24.4,13.5
Income quintile 2,2018,disq2,6.1,"Medical products, appliances and equipment",Medical products,subgroup,6,Health,Health,1,8.8,4.8
Income quintile 2,2018,disq2,6.2,Out-patient services,Out-patient services,subgroup,6,Health,Health,1.7,14.4,8
Income quintile 2,2018,disq2,6.3,Hospital services,Hospital services,subgroup,6,Health,Health,0.1,1.2,0.7
Income quintile 2,2018,disq2,7,Transport,Transport,group,7,Transport,Transport,11.5,96.4,53.1
Income quintile 2,2018,disq2,7.1,Purchase of vehicles,Vehicles,subgroup,7,Transport,Transport,2.9,24.5,13.5
Income quintile 2,2018,disq2,7.2,Private transport supplies and services,Private transport supplies,subgroup,7,Transport,Transport,6.7,56.1,30.9
Income quintile 2,2018,disq2,7.3,Passenger transport services,Passenger transport,subgroup,7,Transport,Transport,1.9,15.8,8.7
Income quintile 2,2018,disq2,8,Communication,Communication,group,8,Communication,Communication,4.1,34.2,18.9
Income quintile 2,2018,disq2,8.1,Postal services,Postal services,subgroup,8,Communication,Communication,0.2,1.3,0.7
Income quintile 2,2018,disq2,8.2,Telecommunication equipment,Telecommunication equip,subgroup,8,Communication,Communication,0.5,4,2.2
Income quintile 2,2018,disq2,8.3,Telecommunication services,Telecommunication services,subgroup,8,Communication,Communication,3.5,29,16
Income quintile 2,2018,disq2,9,Recreation and culture,Recreation and culture,group,9,Recreation and culture,Recreation and culture,7.8,65.2,36
Income quintile 2,2018,disq2,9.1,Audio-visual and computing equipment,Audio-visual,subgroup,9,Recreation and culture,Recreation and culture,0.9,7.8,4.3
Income quintile 2,2018,disq2,9.2,Major recreational and cultural equipment,Major recreational equip,subgroup,9,Recreation and culture,Recreation and culture,0.3,2.7,1.5
Income quintile 2,2018,disq2,9.3,Other recreational equipment and supplies,Other recreational equip,subgroup,9,Recreation and culture,Recreation and culture,2.3,19.3,10.6
Income quintile 2,2018,disq2,9.4,Recreational and cultural services,Rec & cultural services,subgroup,9,Recreation and culture,Recreation and culture,2.3,19.7,10.8
Income quintile 2,2018,disq2,9.5,"Newspapers, books and stationery",Newspapers & books,subgroup,9,Recreation and culture,Recreation and culture,1,8.2,4.5
Income quintile 2,2018,disq2,9.6,Accommodation services,Accomodation,subgroup,9,Recreation and culture,Recreation and culture,0.9,7.6,4.2
Income quintile 2,2018,disq2,10,Education,Education,group,10,Education,Education,1.3,11.1,6.1
Income quintile 2,2018,disq2,10.1,Early childhood education,Early childhood education,subgroup,10,Education,Education,0.2,2,1.1
Income quintile 2,2018,disq2,10.2,Primary and secondary education,Primary/secondary education,subgroup,10,Education,Education,0.3,2.8,1.6
Income quintile 2,2018,disq2,10.3,Tertiary and other post school education,Tertiary education,subgroup,10,Education,Education,0.7,6.3,3.5
Income quintile 2,2018,disq2,10.4,Other educational fees,Other education,subgroup,10,Education,Education,0,0.1,0
Income quintile 2,2018,disq2,11,Miscellaneous goods and services,Miscellaneous,group,11,Miscellaneous goods and services,Miscellaneous,7.9,66.5,36.7
Income quintile 2,2018,disq2,11.1,Personal care,Personal care,subgroup,11,Miscellaneous goods and services,Miscellaneous,2.1,17.9,9.9
Income quintile 2,2018,disq2,11.3,Personal effects,Personal effects,subgroup,11,Miscellaneous goods and services,Miscellaneous,0.3,2.2,1.2
Income quintile 2,2018,disq2,11.4,Insurance,Insurance,subgroup,11,Miscellaneous goods and services,Miscellaneous,4.9,41.4,22.8
Income quintile 2,2018,disq2,11.5,Credit services,Credit services,subgroup,11,Miscellaneous goods and services,Miscellaneous,0.2,1.9,1.1
Income quintile 2,2018,disq2,11.6,Other miscellaneous services,Miscellaneous services,subgroup,11,Miscellaneous goods and services,Miscellaneous,0.4,3.1,1.7
Income quintile 2,2018,disq2,13,Other expenditure,Interest,group,13,Other expenditure,Interest,4.9,40.7,22.4
Income quintile 2,2018,disq2,13.1,Interest payments,Interest,subgroup,13,Other expenditure,Interest,4.9,40.7,22.4
Income quintile 3,2018,disq3,1,Food,Food,group,1,Food,Food,19.9,221.1,117.7
Income quintile 3,2018,disq3,1.1,Fruit and vegetables,Fruit & veg,subgroup,1,Food,Food,3.2,35.7,19
Income quintile 3,2018,disq3,1.2,"Meat, poultry and fish",Meat,subgroup,1,Food,Food,3,33.6,17.9
Income quintile 3,2018,disq3,1.3,Grocery food,Grocery food,subgroup,1,Food,Food,7,78.3,41.7
Income quintile 3,2018,disq3,1.4,Non-alcoholic beverages,Soft drinks,subgroup,1,Food,Food,1.8,20.3,10.8
Income quintile 3,2018,disq3,1.5,Restaurant meals and ready-to-eat food,Restaurant meals,subgroup,1,Food,Food,4.8,53.1,28.2
Income quintile 3,2018,disq3,2,Alcoholic beverages and tobacco,Alcohol and tobacco,group,2,Alcoholic beverages and tobacco,Alcohol and tobacco,6.6,73.3,39
Income quintile 3,2018,disq3,2.1,Alcoholic beverages,Alcohol,subgroup,2,Alcoholic beverages and tobacco,Alcohol and tobacco,3.6,39.7,21.1
Income quintile 3,2018,disq3,2.2,Cigarettes and tobacco,Cigarettes and tobacco,subgroup,2,Alcoholic beverages and tobacco,Alcohol and tobacco,3,33.6,17.9
Income quintile 3,2018,disq3,3,Clothing and footwear,Clothing and footwear,group,3,Clothing and footwear,Clothing and footwear,3.3,36.5,19.5
Income quintile 3,2018,disq3,3.1,Clothing,Clothing,subgroup,3,Clothing and footwear,Clothing and footwear,2.8,30.8,16.4
Income quintile 3,2018,disq3,3.2,Footwear,Footwear,subgroup,3,Clothing and footwear,Clothing and footwear,0.5,5.8,3.1
Income quintile 3,2018,disq3,4,Housing and household utilities,Housing,group,4,Housing and household utilities,Housing,22.6,252.1,134.2
Income quintile 3,2018,disq3,4.1,Actual rentals for housing,Rent,subgroup,4,Housing and household utilities,Housing,12.3,136.5,72.6
Income quintile 3,2018,disq3,4.3,Property maintenance,Property maintenance,subgroup,4,Housing and household utilities,Housing,1.2,13.6,7.2
Income quintile 3,2018,disq3,4.4,Property rates and related services,Property rates,subgroup,4,Housing and household utilities,Housing,4.2,47.1,25.1
Income quintile 3,2018,disq3,4.5,Household energy,Household energy,subgroup,4,Housing and household utilities,Housing,4.9,54.9,29.2
Income quintile 3,2018,disq3,5,Household contents and services,Contents and services,group,5,Household contents and services,Contents and services,3.9,43.5,23.2
Income quintile 3,2018,disq3,5.1,"Furniture, furnishings and floor coverings",Furniture,subgroup,5,Household contents and services,Contents and services,0.9,10.2,5.4
Income quintile 3,2018,disq3,5.2,Household textiles,Textiles,subgroup,5,Household contents and services,Contents and services,0.4,4.9,2.6
Income quintile 3,2018,disq3,5.3,Household appliances,Appliances,subgroup,5,Household contents and services,Contents and services,0.7,8.3,4.4
Income quintile 3,2018,disq3,5.4,"Glassware, tableware and household utensils",Utensils,subgroup,5,Household contents and services,Contents and services,0.3,3,1.6
Income quintile 3,2018,disq3,5.5,Tools and equipment for house and garden,Tools,subgroup,5,Household contents and services,Contents and services,0.6,6.4,3.4
Income quintile 3,2018,disq3,5.6,Other household supplies and services,Other supplies and services,subgroup,5,Household contents and services,Contents and services,1,10.8,5.7
Income quintile 3,2018,disq3,6,Health,Health,group,6,Health,Health,2.9,32.4,17.3
Income quintile 3,2018,disq3,6.1,"Medical products, appliances and equipment",Medical products,subgroup,6,Health,Health,1.1,11.7,6.2
Income quintile 3,2018,disq3,6.2,Out-patient services,Out-patient services,subgroup,6,Health,Health,1.8,19.9,10.6
Income quintile 3,2018,disq3,6.3,Hospital services,Hospital services,subgroup,6,Health,Health,0.1,0.8,0.4
Income quintile 3,2018,disq3,7,Transport,Transport,group,7,Transport,Transport,13,144.2,76.8
Income quintile 3,2018,disq3,7.1,Purchase of vehicles,Vehicles,subgroup,7,Transport,Transport,3.4,37.7,20.1
Income quintile 3,2018,disq3,7.2,Private transport supplies and services,Private transport supplies,subgroup,7,Transport,Transport,6.9,77.2,41.1
Income quintile 3,2018,disq3,7.3,Passenger transport services,Passenger transport,subgroup,7,Transport,Transport,2.6,29.2,15.6
Income quintile 3,2018,disq3,8,Communication,Communication,group,8,Communication,Communication,3.4,37.9,20.2
Income quintile 3,2018,disq3,8.1,Postal services,Postal services,subgroup,8,Communication,Communication,0.1,0.9,0.5
Income quintile 3,2018,disq3,8.2,Telecommunication equipment,Telecommunication equip,subgroup,8,Communication,Communication,0.4,5,2.6
Income quintile 3,2018,disq3,8.3,Telecommunication services,Telecommunication services,subgroup,8,Communication,Communication,2.9,32,17.1
Income quintile 3,2018,disq3,9,Recreation and culture,Recreation and culture,group,9,Recreation and culture,Recreation and culture,7.7,85.2,45.4
Income quintile 3,2018,disq3,9.1,Audio-visual and computing equipment,Audio-visual,subgroup,9,Recreation and culture,Recreation and culture,1,11.4,6
Income quintile 3,2018,disq3,9.2,Major recreational and cultural equipment,Major recreational equip,subgroup,9,Recreation and culture,Recreation and culture,0.2,2.3,1.2
Income quintile 3,2018,disq3,9.3,Other recreational equipment and supplies,Other recreational equip,subgroup,9,Recreation and culture,Recreation and culture,1.9,21,11.2
